https://www.vulncheck.com/blog/aimy-captcha-less-form-guard-object-injection	200	truth-B1	live/specific
https://www.vulncheck.com/blog/state-of-exploitation-1h-2026	200	truth-B1	LangFlow / not-in-KEV quote verbatim
https://www.zerodayinitiative.com/advisories/ZDI-26-035/	200	truth-B1	live/specific
https://github.com/alibaba/fastjson2/wiki/Security-Advisory:-Remote-Code-Execution-in-fastjson-1.2.68%E2%80%931.2.83	200	truth-B1	project advisory live
https://www.imperva.com/blog/imperva-customers-protected-against-cve-2026-16723-critical-fastjson-1-x-zero-day-rce/	200	truth-B1	no-patched-1.x quote verbatim
https://cert-portal.siemens.com/productcert/csaf/ssa-734552.json	200	truth-B1	CSAF live
https://www.cisa.gov/news-events/ics-advisories/icsa-26-209-01	200	truth-B1	ICS advisory live
https://www.ibm.com/support/pages/node/7281631	200	truth-B1	IBM PSIRT live
https://www.ibm.com/support/pages/node/7281649	200	truth-B1	IBM PSIRT live
https://www.proofpoint.com/us/blog/threat-insight/cleaning-out-inboxes-ta488-comes-outlook-another-half-click-exploit	200	truth-B1	both quotes verbatim; CVE-2026-42897 OWA XSS confirmed
https://www.microsoft.com/en-us/security/blog/2026/07/31/captivecrunch-midnight-blizzard-targets-travelers-worldwide-for-malware-delivery-and-credential-theft/	200	truth-B1	all three MSTIC quotes verbatim incl. Storm-2945 sub-cluster
https://techcommunity.microsoft.com/blog/exchange/released-july-2026-exchange-server-security-updates/4534146	200	truth-B1	live/specific
https://reliaquest.com/blog/threat-spotlight-dns-poisoning-tactics-expand-to-hospitality/	200	truth-B1	live/specific
https://security-hub.ncsc.admin.ch/#/posts/12577	200	truth-B1	via ncsc-csh bridge; post 12577 = CVE-2026-42897 OWA advisory
https://www.cyberattaque.org/education-nationale-25-ans-de-donnees-dagents-potentiellement-exposees-apres-une-cyberattaque/	200	truth-B1	quote verbatim
https://www.cyberattaque.org/cci-nice-cote-dazur-un-compte-administrateur-pirate-les-donnees-rh-de-candidats-exportees/	200	truth-B1	quote verbatim
https://www.stadlerrail.com/en/media/media-releases/cybervorfall	200	truth-B1	via jina (SPA); German quote verbatim
https://www.huntress.com/blog/sonicwall-credential-stuffing-campaign	200	truth-B1	quote verbatim
https://site.adform.com/resources/newsroom/security-incident-company-update/	200	truth-B1	live/specific
https://www.franceinfo.fr/societe/education/potentiel-vol-de-donnees-personnelles-d-un-nombre-important-d-agents-de-l-education-nationale_8130599.html	200	truth-B1	live/specific
https://cyberscoop.com/sonicwall-credential-attacks-vpn-firewall/	200	truth-B1	live/specific
https://socradar.io/blog/dark-web-profile-exfilsquad/	200	truth-B1	fabrication-likely quote verbatim
https://therecord.media/united-kingdom-ransomware-education	200	truth-B1	135,000 police-data quote verbatim
https://www.technadu.com/everest-hackers-leak-270000-files-reportedly-from-stadler-rail-breach-after-swiss-firm-refuses-to-pay-including-cctv-footage-configurations/632103/	200	truth-B1	Everest claim quote verbatim
https://www.bleepingcomputer.com/news/security/ernst-and-young-data-breach-claimed-by-shinyhunters-extortion-gang/	200	truth-B1	unverified-claim hedge quote verbatim
https://www.radioromania.ro/stiri-locale/arad-universitatea-de-vest-tinta-unui-atac-cibernetic-id203468.html	200	truth-B1	live/specific
https://securelist.com/genielocker-ransomware-for-windows-linux-and-esxi/120843/	200	truth-B1	both GenieLocker quotes verbatim
https://securelist.com/octlurk-silklurk-backdoors-central-asia/120840/	200	truth-B1	per-victim loader quote verbatim
https://securelist.com/mirage-kitten-new-tools/120811/	200	truth-B1	3-character username control-value quote verbatim
https://unit42.paloaltonetworks.com/xcsset-v40-malware-analysis/	200	truth-B1	XPdb Perl file-lock quote verbatim
https://www.blackfog.com/medusahvnc-a-hidden-desktop/	200	truth-B1	quote verbatim
https://www.securityweek.com/medusahvnc-malware-uses-hidden-windows-desktops-to-evade-detection/	200	truth-B1	live/specific
https://www.anthropic.com/news/investigating-incidents-cybersecurity-evals	200	truth-B1	both quotes verbatim (15 real systems, one hour)
https://noma.security/blog/rufroot-the-mcp-bridge-vulnerability-that-turns-agents-into-rogue-admins-cve-2026-59726/	200	truth-B1	unauth POST:3001 quote verbatim
https://github.com/ruvnet/ruflo/security/advisories/GHSA-c4hm-4h84-2cf3	200	truth-B1	GHSA live
https://blog.coinkite.com/entropy-technical-backgrounder/	200	truth-B1	rng_get review quote verbatim
https://www.elastic.co/security-labs/ai-agent-attack-detection-hugging-face-breach	200	truth-B1	worker-context quote verbatim
https://www.balbooa.com/blog/gridbox/gridbox-2-20-2-security-release	403	truth-B1	bot/CAPTCHA challenge; corroborating-only, no quote attached — unverified
https://health-isac.org/shiny-hunters-impact-to-health-sector-and-recommended-mitigation-strategies/	200	truth-B1	SSO-control-plane quote verbatim
https://www.bleepingcomputer.com/news/security/health-isac-warns-of-rising-shinyhunters-data-theft-attacks-on-healthcare/	200	truth-B1	quote verbatim
https://www.bleepingcomputer.com/news/security/shinyhunters-claims-brinks-home-breach-threatens-to-leak-stolen-data/	200	truth-B1	alarm-monitoring quote verbatim
https://digital-strategy.ec.europa.eu/en/library/commission-publishes-new-guidance-support-timely-cyber-resilience-act-implementation	200	truth-B1	both Commission quotes verbatim (67 practical examples)
https://www.hunton.com/privacy-and-cybersecurity-law-blog/european-commission-issues-guidance-on-the-cyber-resilience-act	200	truth-B1	Dec-11-2027 / Sep-11-2026 quote verbatim (via WebFetch)
https://ransom-isac.org/blog/clop-windchill-flexplm-exploitation/	200	truth-B1	Cl0p not-yet-listing quote verbatim
https://discuss.rubyonrails.org/t/cve-2026-66066-attack-details-and-tools-to-perform-a-forensic-investigation/91441	200	truth-B1	live/specific
https://www.anthropic.com/news/investigating-incidents-cybersecurity-evals	200	OK	B4
https://www.reuters.com/technology/metas-ai-model-hacked-another-company-during-testing-information-reports-2026-08-05/	blocked	CAPTCHA/blocked on WebFetch, jina, and bridge	B4
https://www.bleepingcomputer.com/news/security/meta-ai-model-hacked-a-company-during-misconfigured-cyber-test/	200	OK (via jina)	B4
https://cloud.google.com/blog/topics/threat-intelligence/unc6671-targets-financial-services-and-enterprise-cloud-environments/	200	OK	B4
https://ccb.belgium.be/advisories/warning-vm-escape-vulnerabilities-kvm-patch-immediately	200	OK (via bridge, 403 on WebFetch)	B4
https://cveawg.mitre.org/api/cve/CVE-2026-20272	200	OK	B4
https://cveawg.mitre.org/api/cve/CVE-2025-71409	200	OK	B4
https://cveawg.mitre.org/api/cve/CVE-2025-71412	200	OK	B4
https://cveawg.mitre.org/api/cve/CVE-2025-71410	200	OK	B4
https://cveawg.mitre.org/api/cve/CVE-2025-71411	200	OK	B4
https://cveawg.mitre.org/api/cve/CVE-2025-71413	200	OK	B4
https://cveawg.mitre.org/api/cve/CVE-2026-20267	200	OK	B4
https://cveawg.mitre.org/api/cve/CVE-2026-20268	200	OK	B4
https://cveawg.mitre.org/api/cve/CVE-2026-20269	200	OK	B4
https://cveawg.mitre.org/api/cve/CVE-2026-20270	200	OK	B4
https://cveawg.mitre.org/api/cve/CVE-2026-20271	200	OK	B4
https://cveawg.mitre.org/api/cve/CVE-2026-20273	200	OK	B4
https://sec.cloudapps.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-hardening-iosxe-V8NMuMZJ	200	OK (via jina; JS shell on direct fetch)	B4
https://cveawg.mitre.org/api/cve/CVE-2026-70636	200	OK	B4
https://cveawg.mitre.org/api/cve/CVE-2026-67622	200	OK — CNA record has both CVSS v4.0 8.5 and v3.1 9.9	B4
https://cveawg.mitre.org/api/cve/CVE-2026-67621	200	OK	B4
https://cveawg.mitre.org/api/cve/CVE-2026-8037	200	OK — CNA (vendor) 9.6 AV:A vs entry's 9.8	B4
https://cveawg.mitre.org/api/cve/CVE-2026-64561	200	OK	B4
https://cveawg.mitre.org/api/cve/CVE-2026-53359	200	OK	B4
https://cveawg.mitre.org/api/cve/CVE-2026-18577	200	OK	B4
https://cveawg.mitre.org/api/cve/CVE-2026-63030	200	OK	B4
https://cveawg.mitre.org/api/cve/CVE-2026-60137	200	OK	B4
https://cveawg.mitre.org/api/cve/CVE-2026-65400	200	OK	B4
https://www.vulncheck.com/advisories/flowise-idor-in-openai-assistants-integration	200	OK (rendered page shows only v4.0 8.5)	B4
https://cveawg.mitre.org/api/cve/CVE-2026-54211	200	OK — confirms entry's self-flagged PR:N/description discrepancy	B4
https://cveawg.mitre.org/api/cve/CVE-2026-54203	200	OK	B4
https://cveawg.mitre.org/api/cve/CVE-2026-54210	200	OK	B4
https://cveawg.mitre.org/api/cve/CVE-2026-54212	200	OK	B4
https://www.reuters.com/technology/metas-ai-model-hacked-another-company-during-testing-information-reports-2026-08-05/	blocked	jina CAPTCHA warning	B4
https://www.anthropic.com/news/investigating-incidents-cybersecurity-evals	200	OK (2nd fetch, discovery-status detail)	B4
https://cloud.google.com/blog/topics/threat-intelligence/unc6671-targets-financial-services-and-enterprise-cloud-environments/	200	OK (quote verification pass)	B4
https://www.metabase.com/blog/security-update	200	OK	B4
https://status.n-able.com/2026/08/06/n-central-2026-3-hotfix-2-additional-mitigation-for-cve-2026-18577/	200	OK	B4
https://cert.pl/en/posts/2026/08/incident-follow-up-report-energy-sector-2025/	200	OK	B4
https://labs.infoguard.ch/posts/22-cves-in-david-a-secure-m365-alternative/	200	OK	B4
https://www.wired.com/story/a-security-pro-hacked-north-korean-hackers-he-found-theyd-breached-hundreds-of-networks-worldwide/	200	OK (via jina; WebFetch blocked)	B4
https://www.wiz.io/blog/cloud-threat-highlights-h1-2026	200	OK	B4
https://www.cisa.gov/news-events/alerts/2026/08/07/cisa-adds-one-known-exploited-vulnerability-catalog	200	OK (via bridge `cisa page`, 403 on WebFetch)	B4
https://www.beaconcrm.org/incident	200	OK	B4
https://[cisa-kev-api]	200	OK — via tools/fetch_source.py cisa-kev, confirms KEV record text	B4
https://services.nvd.nist.gov/rest/json/cves/2.0?cveId=CVE-2026-8037	200	OK — confirms 9.8/AV:N is NVD's own re-score, not vendor's	B4
https://thehackernews.com/2026/08/n-central-attackers-reach-managed.html	200	OK	B4
https://unit42.paloaltonetworks.com/chaindrop-npm-worm-analysis/	200	OK	B4
https://www.elastic.co/security-labs/coding-agent-launchagent-tunnel-detection	200	OK	B4
https://research.checkpoint.com/2026/when-agentic-glue-melts/	200	OK	B4
https://www.levelblue.com/blogs/spiderlabs-blog/beyond-fake-updates-from-application-store-themed-phishing-to-large-scale-distribution-of-screenconnect	200	OK	B4
https://www.ncsc.admin.ch/ncsc/de/home/aktuell/im-fokus/2026/clickfix.html	200	OK (via bridge)	B4
https://support.apple.com/en-us/148170	200	OK (cveawg mirror confirms; WebFetch truncated)	B4
2026-08-09T1315Z-audit	B3	https://unit42.paloaltonetworks.com/frontier-ai-vulnerability-burst/	200	webfetch	NOVA; 5421=1280+4141 breakdown
2026-08-09T1315Z-audit	B3	https://unit42.paloaltonetworks.com/ai-token-jacking/	200	webfetch	3 quotes verbatim
2026-08-09T1315Z-audit	B3	https://www.jamf.com/blog/fake-zoom-installer-delivers-overlord-rat-macos/	200	webfetch	4 quotes verbatim; 34 DLLs
2026-08-09T1315Z-audit	B3	https://www.sonatype.com/blog/flooding-dropper-hits-npm-with-850-malicious-packages	200	webfetch	846 in body; 2 quotes verbatim
2026-08-09T1315Z-audit	B3	https://www.elastic.co/security-labs/shai-hulud-chaindrop-npm-supply-chain	200	webfetch	4 quotes verbatim; all counts match
2026-08-09T1315Z-audit	B3	https://www.ox.security/blog/a-new-infostealer-worm-hits-npm-affecting-keyv-and-cacheable/	200	webfetch	444 pkgs / 2bn dl; dead-man switch confirmed
2026-08-09T1315Z-audit	B3	https://www.microsoft.com/en-us/security/blog/2026/08/05/macos-clickfix-campaign-learned-hide/	200	webfetch	5 quotes verbatim; 250+ domains
2026-08-09T1315Z-audit	B3	https://labs.cloudsecurityalliance.org/research/csa-research-note-litellm-callback-hook-hijacking-20260805-c/	200	webfetch	2 quotes verbatim
2026-08-09T1315Z-audit	B3	https://embracethered.com/blog/posts/2026/hijacking-litellm-for-fun-and-profit/	200	webfetch	origin research 2026-08-03 verified
2026-08-09T1315Z-audit	B3	https://therecord.media/iran-cyberattacks-water-treatment	200	webfetch	2 quotes verbatim; 12 states via ABC
2026-08-09T1315Z-audit	B3	https://www.cbsnews.com/atlanta/news/fbi-warns-of-cyber-threats-to-water-utilities-as-clayton-county-investigates-possible-attack/	200	webfetch	2 quotes verbatim
2026-08-09T1315Z-audit	B3	https://www.securityweek.com/water-sector-cyberattacks-reportedly-hit-at-least-12-states/	200	webfetch	pump station disruption sentence confirmed
2026-08-09T1315Z-audit	B3	https://www.vbs.admin.ch/de/newnsb/5bBC1HPXGI21	200	webfetch	3 German quotes verbatim
2026-08-09T1315Z-audit	B3	https://www.persoenlich.com/digital/nach-dem-bund-trifft-es-auch-graubunden	200	webfetch	quote verbatim; all details confirmed
2026-08-09T1315Z-audit	B3	https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2026/Seiten/20260805010805.aspx	200-maintenance	webfetch+bridge+jina	site-wide Wartungsarbeiten page; content unreachable on all 3 rungs
2026-08-09T1315Z-audit	B3	https://www.gr.ch/	200-maintenance	bridge	root also serves maintenance page - confirms site-wide, not dead URL
2026-08-09T1315Z-audit	B3	https://cveawg.mitre.org/api/cve/CVE-2026-16442	200	bridge	redhat 7.4
2026-08-09T1315Z-audit	B3	https://cveawg.mitre.org/api/cve/CVE-2026-15572	200	bridge	redhat 8.8
2026-08-09T1315Z-audit	B3	https://cveawg.mitre.org/api/cve/CVE-2026-16102	200	bridge	redhat 8.1
2026-08-09T1315Z-audit	B3	https://cveawg.mitre.org/api/cve/CVE-2026-15573	200	bridge	redhat 8.1
2026-08-09T1315Z-audit	B3	https://cveawg.mitre.org/api/cve/CVE-2026-16071	200	bridge	redhat 5.4
2026-08-09T1315Z-audit	B3	https://cveawg.mitre.org/api/cve/CVE-2026-16100	200	bridge	redhat 6.5
https://www.zscaler.com/blogs/security-research/targeted-attack-government-entities-middle-east-part-2	200	2026-08-09T13:32:25Z
https://questions.assemblee-nationale.fr/dyn/17/questions/QANR5L17QE12799.pdf	200	2026-08-09T13:32:25Z
https://frenchbreaches.com/alertes/service-d-partemental-d-incendie-et-de-secours-51-sdis-mrz3sudn787b60zlp9l	200	2026-08-09T13:32:25Z
https://www.swissinfo.ch/ger/cyberangriff-auf-sharepoint-server-des-bundesamts-f%C3%BCr-informatik/91842813	200	2026-08-09T13:32:25Z
https://borncity.com/blog/2026/08/07/bundesamts-fuer-informatik-cyberangriff-auf-sharepoint-server/	200	2026-08-09T13:32:25Z
https://www.ncsc.admin.ch/ncsc/de/home/aktuell/im-fokus.html	200	2026-08-09T13:32:25Z
https://www.ncsc.admin.ch/ncsc/de/home/aktuell/im-fokus/2026/clickfix.html	200	2026-08-09T13:32:25Z
https://frenchbreaches.com/alertes/bloctel-mshxaq0ysyd27ca7f6	200	2026-08-09T13:32:25Z
https://www.universfreebox.com/article/596529/piratage-de-bloctel-juste-avant-son-arret-jusqua-3-millions-de-numeros-de-telephone-auraient-fuite	200	2026-08-09T13:32:25Z
https://sekurak.pl/potencjalny-wyciek-danych-z-zabki/	200	2026-08-09T13:32:25Z
https://niebezpiecznik.pl/post/zabka-zhackowana-co-wycieklo/	200	2026-08-09T13:32:25Z
https://www.eqs-news.com/news/fr-regulatory/biosynex-sa-cyberattaque/52aa722f-bf8d-42e6-bfeb-1fa18e50b7d6_fr	200	2026-08-09T13:32:25Z
https://www.cyberattaque.org/afpa-pirate-101-comptes-exposes-et-un-acces-administrateur-publie/	200	2026-08-09T13:32:25Z
https://www.egovernment.de/als-waere-man-aus-seinem-eigenen-haus-ausgesperrt-a-e3b12a9e53b5cf8528f784906b4f1c25/	200	2026-08-09T13:32:25Z
https://www.wochenblatt-reporter.de/c-ratgeber/cyberangriff-in-rhein-nahe-buergerdienste-eingeschraenkt_a846282	200	2026-08-09T13:32:25Z
https://www.it-daily.net/shortnews/oesterreichisches-innenministerium	200	2026-08-09T13:32:25Z
https://www.sophos.com/en-us/blog/2608-volatility-interlock/	200	2026-08-09T13:33:00Z
https://www.crowdstrike.com/en-us/blog/crowdstrike-hunts-for-shell-command-obfuscation-vmware-esx/	200	2026-08-09T13:33:00Z
https://blog.calif.io/p/the-taking-of-freebsd-one-two-three	200	2026-08-09T13:33:00Z
https://blog.calif.io/p/the-wordpress-chain-massacre	200	2026-08-09T13:33:00Z
https://www.wired.com/story/a-security-pro-hacked-north-korean-hackers-he-found-theyd-breached-hundreds-of-networks-worldwide/	200	2026-08-09T13:33:00Z
https://www.heise.de/news/Nordkoreanische-Hacker-Sicherheitsforscher-deckt-weltweite-Angriffe-auf-11400679.html	200	2026-08-09T13:33:00Z
https://www.rapid7.com/blog/post/ra-kindarails2shell-technical-analysis-cve-2026-66066	200	2026-08-09T13:33:00Z
https://unit42.paloaltonetworks.com/malware-bypass-dns-direct-to-ip/	200	2026-08-09T13:33:00Z
https://www.microsoft.com/en-us/security/blog/2026/08/04/129-seconds-disruption-microsoft-defender-stops-ransomware-qnet/	200	2026-08-09T13:33:00Z
https://www.microsoft.com/en-us/security/blog/2026/08/05/macos-clickfix-campaign-learned-hide/	200	2026-08-09T13:33:00Z
https://cloud.google.com/blog/topics/threat-intelligence	200	2026-08-09T13:33:00Z
https://research.checkpoint.com/2026/3rd-august-threat-intelligence-report/	200	2026-08-09T13:33:00Z
2026-08-09T13:33:14Z	https://www.n-able.com/blog/n-central-security-update-august-2-2026	live	content mutated in place (now shows Aug 6 update, superseded)
2026-08-09T13:33:14Z	https://status.n-able.com/2026/08/02/n-central-2026-3-hotfix-1-mitigation-for-cve-2026-18577/	live
2026-08-09T13:33:14Z	https://www.huntress.com/blog/n-able-vulnerability-exploitation	live
2026-08-09T13:33:14Z	https://cveawg.mitre.org/api/cve/CVE-2026-18577	live
2026-08-09T13:33:14Z	https://cveawg.mitre.org/api/cve/CVE-2026-18556	live
2026-08-09T13:33:14Z	https://web.archive.org/web/20260803074858/https://www.n-able.com/blog/n-central-security-update-august-2-2026	404 (wayback snapshot empty)
2026-08-09T13:33:14Z	https://raw.githubusercontent.com/bcgit/bc-java/main/docs/releasenotes.html	live
2026-08-09T13:33:14Z	https://github.com/bcgit/bc-java/wiki/CVE%E2%80%902026%E2%80%9058062	live
2026-08-09T13:33:14Z	https://github.com/bcgit/bc-java/wiki/CVE%E2%80%902026%E2%80%9059638	live
2026-08-09T13:33:14Z	https://cveawg.mitre.org/api/cve/CVE-2026-58062	live
2026-08-09T13:33:14Z	https://cveawg.mitre.org/api/cve/CVE-2026-59638	live
2026-08-09T13:33:14Z	https://cveawg.mitre.org/api/cve/CVE-2026-59650	live
2026-08-09T13:33:14Z	https://cveawg.mitre.org/api/cve/CVE-2026-8763	live
2026-08-09T13:33:14Z	https://cveawg.mitre.org/api/cve/CVE-2026-12185	live
2026-08-09T13:33:14Z	https://cveawg.mitre.org/api/cve/CVE-2026-58063	live
2026-08-09T13:33:14Z	https://cveawg.mitre.org/api/cve/CVE-2026-59652	live
2026-08-09T13:33:14Z	https://cveawg.mitre.org/api/cve/CVE-2026-13586	live
2026-08-09T13:33:14Z	https://cveawg.mitre.org/api/cve/CVE-2026-59639	live
2026-08-09T13:33:14Z	https://cveawg.mitre.org/api/cve/CVE-2026-12852	live
2026-08-09T13:33:14Z	https://cveawg.mitre.org/api/cve/CVE-2026-59643	live
2026-08-09T13:33:14Z	https://www.vulncheck.com/advisories/centrestack-hardcoded-key-token-forgery-rce	live
2026-08-09T13:33:14Z	https://cveawg.mitre.org/api/cve/CVE-2026-54363	live
2026-08-09T13:33:14Z	https://cveawg.mitre.org/api/cve/CVE-2026-54367	live
2026-08-09T13:33:14Z	https://cveawg.mitre.org/api/cve/CVE-2026-54365	live
2026-08-09T13:33:14Z	https://cveawg.mitre.org/api/cve/CVE-2026-54366	live
2026-08-09T13:33:14Z	https://cveawg.mitre.org/api/cve/CVE-2026-54368	live
